Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
42,0,0,0,"May  9, 2018",38,"Jan 14, 2020",64.7 MB,61,51,7,http://github.com/hiddenswitch/Spellsource-Server,spellsource,https://pypi.org/project/spellsource/0.8.61,https://github.com/hiddenswitch/Spellsource-Server
18,1,0,0,"Dec 16, 2019",26,14 days ago,7.79 MB,56,3,10,https://github.com/exonum/exonum-java-binding,exonum-launcher-java-plugins,https://pypi.org/project/exonum-launcher-java-plugins/0.10.0,https://github.com/exonum/exonum-java-binding
0,0,0,0,"Sep 11, 2019",17,"Sep 11, 2019",108 MB,54,1,10,https://github.com/logicalclocks/hopsworks,test-hello,https://pypi.org/project/test-hello/0.0.1,https://github.com/logicalclocks/hopsworks
4,0,0,1,"Jun 23, 2014",7,"Dec  5, 2014",36.7 MB,52,9,8,https://github.com/JosephCottam/AbstractRendering,abstract_rendering,https://pypi.org/project/abstract_rendering/0.5.1,https://github.com/JosephCottam/AbstractRendering
2,0,0,0,"Sep 14, 2019",7,"Jan 27, 2020",816 KB,51,13,12,https://github.com/jelmerk/hnswlib/tree/master/hnswlib-pyspark,pyspark-hnsw,https://github.com/jelmerk/hnswlib,https://github.com/jelmerk/hnswlib/tree/master/hnswlib-pyspark
58,4,0,3,"Oct 13, 2014",24,"Sep 27, 2019",1.78 MB,51,38,9,https://github.com/openstack/monasca-persister,monasca-persister,https://pypi.org/project/monasca-persister/1.15.0,https://github.com/openstack/monasca-persister
2,0,0,0,"Jun 26, 2016",12,"May  6, 2018",2.98 MB,49,11,4,https://github.com/gappleto97/p2p-project,py2p,https://pypi.org/project/py2p/0.7.878,https://github.com/gappleto97/p2p-project
62,0,3,27,"Sep  3, 2015",22,15 days ago,1.42 MB,49,35,7,https://github.com/openstack/monasca-common,monasca-common,https://pypi.org/project/monasca-common/3.1.0,https://github.com/openstack/monasca-common
18,0,0,0,"May 10, 2018",32,"Mar  6, 2019",56.5 MB,46,4,23,https://github.com/opencb/cellbase/tree/develop/clients/python,pycellbase,https://github.com/opencb/cellbase,https://github.com/opencb/cellbase/tree/develop/clients/python
2,1,0,0,8 days ago,0,8 days ago,460 KB,46,4,2,https://github.com/thundergolfer/example-bazel-monorepo/,py-antilibrary,https://github.com/thundergolfer/example-bazel-monorepo,https://github.com/thundergolfer/example-bazel-monorepo/
3,0,0,0,"Dec 18, 2019",7,about 2 months ago,4.45 MB,44,4,11,https://nlpie.github.io/biomedicus,biomedicus,https://pypi.org/project/biomedicus/3.0b4,https://github.com/nlpie/biomedicus
14,0,0,0,"Feb 16, 2020",20,about 2 months ago,1.12 MB,43,3,8,https://github.com/distkv-project/distkv,dkv,https://pypi.org/project/dkv/0.1.3.1,https://github.com/distkv-project/distkv
5,0,0,0,"Apr 18, 2018",32,"Apr 18, 2018",41.6 MB,41,1,14,https://github.com/cmusatyalab/gabriel,elijah-gabriel,https://pypi.org/project/elijah-gabriel/0.1.0,https://github.com/cmusatyalab/gabriel
12,0,0,0,"Jul 29, 2019",8,28 days ago,23.9 MB,39,17,12,https://github.com/saalfeldlab/paintera,paintera,https://pypi.org/project/paintera/0.24.0,https://github.com/saalfeldlab/paintera
7,0,0,0,"Apr 15, 2019",7,"Jan  2, 2020",7.56 MB,39,104,5,https://github.com/abilian/abilian-sbe,abilian-sbe,https://pypi.org/project/abilian-sbe/0.5.7,https://github.com/abilian/abilian-sbe
11,0,0,2,"Oct  3, 2018",14,"Nov 28, 2018",584 KB,39,2,9,https://github.com/ojai/ojai/tree/master/python,ojai-python-api,https://github.com/ojai/ojai,https://github.com/ojai/ojai/tree/master/python
18,0,0,0,"Mar  3, 2016",48,"Mar  3, 2016",74.6 MB,37,1,28,http://www.aspose.com/docs/display/cellsjava/Aspose.Cells+Java+for+Python,aspose-cells-java-for-python,https://pypi.org/project/aspose-cells-java-for-python/1.0,https://github.com/asposecells/Aspose_Cells_Java
4,0,0,0,"Feb 23, 2018",17,"Feb 23, 2018",48.3 MB,35,1,14,https://github.com/shinesolutions/swagger-aem/tree/master/python,swaggeraem,https://github.com/shinesolutions/swagger-aem,https://github.com/shinesolutions/swagger-aem/tree/master/python
6,0,0,0,"Feb 25, 2019",46,"Feb 25, 2019",196 KB,36,1,42,https://github.com/tencentyun/qcloud-cos-sts-sdk,qcloud-python-test,https://pypi.org/project/qcloud-python-test/0.0.1,https://github.com/tencentyun/qcloud-cos-sts-sdk
6,1,0,0,"Feb 25, 2019",46,"Aug 28, 2019",196 KB,36,9,42,https://github.com/tencentyun/qcloud-cos-sts-sdk,qcloud-python-sts,https://pypi.org/project/qcloud-python-sts/3.0.3,https://github.com/tencentyun/qcloud-cos-sts-sdk
9,0,0,0,"Dec 13, 2018",24,"Jan  9, 2020",44.4 MB,33,20,22,https://github.com/baidubce/pie/tree/master/audio-streaming-client-python-sdk,baidu-acu-asr,https://github.com/baidubce/pie,https://github.com/baidubce/pie/tree/master/audio-streaming-client-python-sdk
2,2,0,0,25 days ago,22,25 days ago,15.7 MB,32,1,10,https://github.com/tugraz-isds/systemds,systemds,https://pypi.org/project/systemds/0.2.0,https://github.com/tugraz-isds/systemds
17,0,0,0,"Jan  6, 2016",57,"Jan  6, 2016",44.4 MB,32,1,27,https://github.com/asposepdf/Aspose_Pdf_Java/tree/master/Plugins/Aspose_Pdf_Java_for_Python,aspose_pdf_java_for_python,https://github.com/asposepdf/Aspose_Pdf_Java,https://github.com/asposepdf/Aspose_Pdf_Java/tree/master/Plugins/Aspose_Pdf_Java_for_Python
8,0,0,1,"Aug 12, 2016",19,"Oct 16, 2018",493 KB,31,18,16,https://github.com/CiscoPSIRT/openVulnAPI/tree/master/openVulnQuery,OpenVulnQuery,https://github.com/CiscoPSIRT/openVulnAPI,https://github.com/CiscoPSIRT/openVulnAPI/tree/master/openVulnQuery
,0,0,0,"Oct 12, 2018",,"Oct 13, 2018",,,3,,https://github.com/outlyerapp/jmxquery,jmxquery-jcruz,https://pypi.org/project/jmxquery-jcruz/0.5.3,https://github.com/outlyerapp/jmxquery
16,0,0,0,"Sep 16, 2019",22,"Feb 11, 2020",51.9 MB,30,20,16,https://github.com/DSC-SPIDAL/twister2,twister2,https://pypi.org/project/twister2/0.2.2,https://github.com/DSC-SPIDAL/twister2
4,0,0,0,"Dec  4, 2017",3,"Sep 24, 2019",31.7 MB,29,6,5,https://github.com/quaquel/pyNetLogo,pyNetLogo,https://pypi.org/project/pyNetLogo/0.4.1,https://github.com/quaquel/pyNetLogo
4,0,5,62,"Mar 30, 2013",11,"Feb  1, 2020",1.29 MB,29,36,4,https://github.com/irmen/Serpent,serpent,https://pypi.org/project/serpent/1.30.2,https://github.com/irmen/Serpent
1,0,0,0,"Apr 26, 2019",11,"Apr 28, 2019",75.2 KB,31,4,4,https://github.com/robrua/easy-bert,easybert,https://pypi.org/project/easybert/1.0.3,https://github.com/robrua/easy-bert
10,0,0,0,"Oct 15, 2019",5,"Dec 18, 2019",7.14 MB,27,5,7,https://github.com/KonduitAI/konduit-serving,konduit,https://pypi.org/project/konduit/0.1.3rc1,https://github.com/KonduitAI/konduit-serving
11,0,0,0,"Jan 31, 2020",13,10 days ago,65.9 MB,23,7,9,https://github.com/yegor256/aibolit,aibolit,https://pypi.org/project/aibolit/0.0.6,https://github.com/yegor256/aibolit
1,0,0,0,"Nov 18, 2014",2,"Aug  4, 2015",433 KB,22,5,5,https://github.com/codeforkjeff/refine_viaf,refine_viaf,https://pypi.org/project/refine_viaf/0.5,https://github.com/codeforkjeff/refine_viaf
2,1,0,0,"Dec  3, 2009",1,"Dec  3, 2009",3.48 MB,22,1,2,http://arachnid.github.com/bdbdatastore/,bdbdatastore,https://pypi.org/project/bdbdatastore/0.2.2,https://github.com/arachnid/bdbdatastore
8,0,0,0,"Aug 30, 2019",8,"Sep 27, 2019",4.07 MB,17,3,5,https://github.com/hadoopsubmarine/submarine,pysubmarine,https://pypi.org/project/pysubmarine/0.1.2,https://github.com/hadoopsubmarine/submarine
5,1,2,4,"Mar 13, 2017",7,"Jul  2, 2019",203 KB,17,14,6,https://github.com/iipc/urlcanon,urlcanon,https://pypi.org/project/urlcanon/0.3.1,https://github.com/iipc/urlcanon
1,1,0,0,"Jun 28, 2019",1,"Dec  7, 2019",11 MB,16,3,3,https://github.com/mcastorina/mpv-remote-app,mpv-remote-app,https://pypi.org/project/mpv-remote-app/0.0.3,https://github.com/mcastorina/mpv-remote-app
19,2,0,0,"Apr  4, 2019",15,"Apr  4, 2019",203 MB,16,1,9,https://github.com/apache/incubator-dlab,dlabcli,https://pypi.org/project/dlabcli/0.0.1,https://github.com/apache/incubator-dlab
2,0,0,0,"Mar 15, 2018",1,"Apr  4, 2018",9.5 MB,15,7,2,https://github.com/COMU/kripton-guard,kripton-guard,https://pypi.org/project/kripton-guard/2.0,https://github.com/COMU/kripton-guard
1,0,0,0,"Jul 28, 2017",8,"Aug  4, 2017",12.4 MB,15,3,0,https://github.com/cliffano/swaggy-jenkins/tree/master/clients/python,swaggyjenkins,https://github.com/cliffano/swaggy-jenkins,https://github.com/cliffano/swaggy-jenkins/tree/master/clients/python
2,0,0,0,"Nov 18, 2018",40,12 days ago,398 KB,15,25,6,https://github.com/bhexopen/BHEX-OpenApi/tree/master/sdk/python,bhex,https://github.com/bhexopen/BHEX-OpenApi,https://github.com/bhexopen/BHEX-OpenApi/tree/master/sdk/python
14,0,0,0,"Feb 12, 2019",3,"May 14, 2019",224 MB,15,5,15,https://github.com/Caltech-IPAC/firefly,jupyter-firefly-extensions,https://pypi.org/project/jupyter-firefly-extensions/0.2.6,https://github.com/Caltech-IPAC/firefly
2,2,0,0,"Nov 21, 2018",40,"Nov 21, 2018",398 KB,15,1,6,https://github.com/bhexopen/BHEX-OpenApi/tree/master/sdk/python,bhex-python,https://github.com/bhexopen/BHEX-OpenApi,https://github.com/bhexopen/BHEX-OpenApi/tree/master/sdk/python
7,1,1,1,"Dec  5, 2017",8,14 days ago,3.88 MB,14,14,10,https://github.com/org-arl/fjage/tree/master/gateways/python,fjagepy,https://github.com/org-arl/fjage,https://github.com/org-arl/fjage/tree/master/gateways/python
1,0,0,1,"May 28, 2017",5,"May 29, 2017",112 MB,12,2,7,https://gitlab.com/takluyver/keyring_jeepney,keyring_jeepney,/languages/Java,https://pypi.org/project/keyring_jeepney/0.2
1,0,0,0,"May  2, 2018",1,"May  2, 2018",417 KB,11,3,1,https://github.com/davidcarboni/cryptolite/tree/python,Cryptolite,https://github.com/davidcarboni/cryptolite,https://github.com/davidcarboni/cryptolite/tree/python
17,0,0,0,"Jan 18, 2019",29,about 2 months ago,13.1 MB,11,13,26,https://github.com/IBMStreams/streamsx.inet,streamsx.inet,https://pypi.org/project/streamsx.inet/1.4.3,https://github.com/IBMStreams/streamsx.inet
1,1,1,0,"Jul 30, 2018",3,"Jul 17, 2019",8.06 MB,9,10,1,https://github.com/pankajr141/pdf2jpg,pdf2jpg,https://pypi.org/project/pdf2jpg/1.0,https://github.com/pankajr141/pdf2jpg
7,0,0,0,"Feb 14, 2020",6,about 1 month ago,963 KB,9,4,4,https://github.com/saucelabs/sauce_bindings/,saucebindings,https://github.com/saucelabs/sauce_bindings,https://github.com/saucelabs/sauce_bindings/
1,0,0,0,"Oct 11, 2016",1,"Oct 11, 2016",50.8 KB,10,1,2,https://github.com/johnhuang-cn/jpserve,jpserve,https://pypi.org/project/jpserve/0.1.0,https://github.com/johnhuang-cn/jpserve
7,0,0,0,"Aug  9, 2019",6,"Jan 10, 2020",963 KB,9,8,4,https://github.com/saucelabs/simple_sauce/,simplesauce,https://github.com/saucelabs/simple_sauce,https://github.com/saucelabs/simple_sauce/
14,0,0,0,"Jan 29, 2019",20,27 days ago,152 MB,9,9,18,https://github.com/IBMStreams/streamsx.hdfs,streamsx.hdfs,https://pypi.org/project/streamsx.hdfs/1.5.0,https://github.com/IBMStreams/streamsx.hdfs
3,0,0,0,"Oct 11, 2019",6,"Dec  3, 2019",1.23 MB,8,3,9,https://github.com/bybit-exchange/api-connectors,bybit,https://pypi.org/project/bybit/0.2.2,https://github.com/bybit-exchange/api-connectors
0,4,0,0,"May 24, 2018",2,25 days ago,3.71 MB,8,26,3,https://github.com/gisaia/ARLAS-server,arlas-api,https://pypi.org/project/arlas-api/12.0.7,https://github.com/gisaia/ARLAS-server
0,0,0,0,"Sep  6, 2019",2,25 days ago,3.71 MB,8,11,3,https://github.com/gisaia/ARLAS-server,arlas-tagger-api,https://pypi.org/project/arlas-tagger-api/12.0.3,https://github.com/gisaia/ARLAS-server
9,0,0,0,"Jul 17, 2019",12,27 days ago,3.71 MB,8,9,20,https://github.com/IBMStreams/streamsx.hbase,streamsx.hbase,https://pypi.org/project/streamsx.hbase/1.5.0,https://github.com/IBMStreams/streamsx.hbase
17,0,0,0,"Feb 26, 2016",18,"Feb 26, 2016",36.2 MB,8,1,17,https://github.com/asposeslides/Aspose_Slides_Java/tree/master/Plugins/Aspose-Slides-Java-for-Jython,aspose-slides-java-for-jython,https://github.com/asposeslides/Aspose_Slides_Java,https://github.com/asposeslides/Aspose_Slides_Java/tree/master/Plugins/Aspose-Slides-Java-for-Jython
0,0,0,0,3 days ago,2,3 days ago,3.71 MB,8,1,3,https://github.com/gisaia/ARLAS-server,arlas-city-api,https://pypi.org/project/arlas-city-api/0.0.1,https://github.com/gisaia/ARLAS-server
14,0,0,0,"Jun 27, 2019",3,"Jan 29, 2020",31.8 MB,7,13,9,https://github.com/InCadence/coalesce/wiki,pyCoalesce,https://github.com/InCadence/coalesce,https://github.com/InCadence/coalesce/wiki
2,0,0,0,"Jun  9, 2017",7,"Mar 22, 2019",385 KB,7,6,7,https://github.com/google/streetview-publish-client-libraries/tree/master/client_libraries/python_library,gapic-google-maps-streetview-publish-v1,https://github.com/google/streetview-publish-client-libraries,https://github.com/google/streetview-publish-client-libraries/tree/master/client_libraries/python_library
17,1,0,0,"Nov 18, 2019",6,"Jan 15, 2020",579 KB,6,4,15,https://github.com/aws-cloudformation/aws-cloudformation-rpdk-java-plugin/,cloudformation-cli-java-plugin,https://github.com/aws-cloudformation/aws-cloudformation-rpdk-java-plugin,https://github.com/aws-cloudformation/aws-cloudformation-rpdk-java-plugin/
12,0,0,0,"Oct  4, 2016",11,"Oct 19, 2016",14.5 MB,6,10,9,https://github.com/telefonicaid/fiware-paas/python-paasmanagerclient,python-paasmanagerclient,https://github.com/telefonicaid/fiware-paas,https://github.com/telefonicaid/fiware-paas/python-paasmanagerclient
1,0,0,0,"Mar  9, 2017",1,"Mar  9, 2017",370 KB,5,1,2,https://github.com/danielsomerfield/go-strong-auth-plugin.git,go-strong-auth-cli,https://github.com/danielsomerfield/go-strong-auth-plugin,https://github.com/danielsomerfield/go-strong-auth-plugin.git
6,0,0,0,"Oct 13, 2015",6,"Feb 18, 2016",5.23 MB,5,8,5,https://github.com/rapidpro/flows,rapidpro-flows,https://pypi.org/project/rapidpro-flows/1.2.9,https://github.com/rapidpro/flows
3,0,0,3,"Jan 29, 2016",2,"Oct  9, 2015",4.07 MB,5,3,4,http://necula01.github.io/bond/,bond,https://pypi.org/project/bond/2.0.0,https://github.com/necula01/bond
3,0,0,0,"Feb 22, 2016",8,"Mar 15, 2016",1.25 MB,5,3,1,https://github.com/manalishah/NLTKRest,nltkrest,https://pypi.org/project/nltkrest/0.12,https://github.com/manalishah/NLTKRest
1,2,0,0,"Jul 19, 2017",0,"Apr  3, 2019",17.5 MB,5,14,6,https://github.com/ECF/Py4j-RemoteServicesProvider,osgiservicebridge,https://pypi.org/project/osgiservicebridge/1.5.1,https://github.com/ECF/Py4j-RemoteServicesProvider
14,2,0,0,"Jan 17, 2018",3,"Feb 13, 2019",4 MB,5,10,24,https://github.com/overture-stack/SONG,overture-song,https://pypi.org/project/overture-song/1.4.1,https://github.com/overture-stack/SONG
1,0,0,0,"Apr 13, 2015",0,"Jun 18, 2015",21.6 MB,4,8,1,https://github.com/valermor/galen-api-ports,galenpy,https://pypi.org/project/galenpy/0.1.7,https://github.com/valermor/galen-api-ports
2,0,0,0,"Jan 10, 2017",1,"Jan 22, 2017",9.57 MB,4,3,3,https://github.com/visor-vu/chariot,chariot-runtime,https://pypi.org/project/chariot-runtime/0.0.5,https://github.com/visor-vu/chariot
2,0,0,0,"Dec 12, 2016",1,"Dec 12, 2016",9.57 MB,4,1,3,https://github.com/visor-vu/chariot,CHARIOTRuntime,https://pypi.org/project/CHARIOTRuntime/0.0.1,https://github.com/visor-vu/chariot
1,0,0,0,"May 27, 2017",0,"Jul  2, 2017",263 KB,4,5,2,http://github.com/kusti8/izzati,izzati,https://pypi.org/project/izzati/1.2.3,https://github.com/kusti8/izzati
1,1,0,0,"Nov  5, 2018",0,"Oct  1, 2019",241 KB,4,7,1,https://github.com/marcusklang/docria,docria,https://pypi.org/project/docria/0.4.0,https://github.com/marcusklang/docria
11,0,0,1,"Oct  8, 2015",15,5 days ago,9.33 MB,4,24,9,https://products.aspose.cloud/pdf/cloud,asposepdfcloud,/languages/Java,https://pypi.org/project/asposepdfcloud/20.4.0
1,2,0,0,"Oct 30, 2016",3,"Feb  3, 2020",1.17 MB,4,6,1,https://gitlab.com/takluyver/enboard,enboard,/languages/Java,https://pypi.org/project/enboard/0.6
4,0,0,2,"Oct  3, 2014",6,"Mar  9, 2015",2.27 MB,4,2,7,https://github.com/isandlaTech/cohorte-herald,Cohorte-Herald,https://pypi.org/project/Cohorte-Herald/0.0.3,https://github.com/isandlaTech/cohorte-herald
1,,,0,"Mar 27, 2015",0,"Oct 27, 2018",21.6 MB,4,0,1,https://github.com/valermor/galen-api-ports,galenapi,https://pypi.org/project/galenapi/,https://github.com/valermor/galen-api-ports
1,0,0,0,"Sep  6, 2018",0,"Dec 19, 2018",89.8 KB,3,8,1,https://github.com/nwmqpa/GraphCall,graphcall,https://pypi.org/project/graphcall/0.0.15,https://github.com/nwmqpa/GraphCall
12,0,0,0,"Sep  8, 2015",19,"Sep  8, 2015",21 MB,3,1,15,https://github.com/asposewords/Aspose_Words_Cloud/tree/master/SDKs/Aspose.Words_Cloud_SDK_for_Python,asposecloudwords,https://github.com/asposewords/Aspose_Words_Cloud,https://github.com/asposewords/Aspose_Words_Cloud/tree/master/SDKs/Aspose.Words_Cloud_SDK_for_Python
12,0,0,1,"Sep  8, 2015",19,"Oct  1, 2018",21 MB,3,5,15,https://github.com/aspose-words-cloud,asposewordscloud,https://github.com/asposewords/Aspose_Words_Cloud,https://github.com/aspose-words-cloud
12,2,0,0,"Jul 15, 2019",0,"Jul 22, 2019",5.97 MB,3,6,3,https://github.com/onap/cli,ocomp,https://pypi.org/project/ocomp/0.6,https://github.com/onap/cli
4,0,0,0,"May 10, 2017",8,"Aug 12, 2019",156 MB,3,25,3,https://github.com/AdvancedPhotonSource/ComponentDB,cdb-api,https://pypi.org/project/cdb-api/3.8.0,https://github.com/AdvancedPhotonSource/ComponentDB
0,0,0,0,"Feb  7, 2018",0,"Oct  3, 2018",101 MB,3,3,2,https://gitlab.com/FraME-projects/PyFraME,PyFraME,/languages/Java,https://pypi.org/project/PyFraME/0.2.0
5,0,0,0,"Nov 23, 2018",2,"Feb 19, 2020",1.63 MB,3,14,12,https://github.com/IBMStreams/streamsx.elasticsearch,streamsx.elasticsearch,https://pypi.org/project/streamsx.elasticsearch/1.3.1,https://github.com/IBMStreams/streamsx.elasticsearch
6,0,0,0,"Nov  2, 2018",8,about 2 months ago,114 MB,3,25,15,https://github.com/IBMStreams/streamsx.objectstorage,streamsx.objectstorage,https://pypi.org/project/streamsx.objectstorage/1.5.0,https://github.com/IBMStreams/streamsx.objectstorage
1,0,0,0,"Nov  5, 2019",2,"Feb 19, 2020",96.7 KB,3,3,1,https://github.com/airfer/rattler,rattler-func-detection,https://pypi.org/project/rattler-func-detection/1.0.2,https://github.com/airfer/rattler
2,0,1,5,"May  3, 2016",2,about 2 months ago,293 KB,3,23,5,https://github.com/galaxyproject/gxformat2,gxformat2,https://pypi.org/project/gxformat2/0.11.1,https://github.com/galaxyproject/gxformat2
7,0,0,0,"Nov 18, 2019",0,4 days ago,272 KB,3,21,5,https://www.deepcode.ai,deepcode,https://pypi.org/project/deepcode/1.0.12,https://github.com/DeepCodeAI/cli
1,0,0,0,"May 13, 2015",0,"May 13, 2015",238 KB,3,1,1,https://github.com/delvv/easyML-lib,easymlserver,https://pypi.org/project/easymlserver/0.1.2,https://github.com/delvv/easyML-lib
5,0,0,0,"Oct 26, 2017",3,"Oct 31, 2017",9.55 MB,3,5,3,https://github.com/digamma-ai/timeextractor,pytimeextractor,https://pypi.org/project/pytimeextractor/0.1.4,https://github.com/digamma-ai/timeextractor
7,0,0,0,"Aug 10, 2017",0,"Sep  1, 2017",20.3 MB,2,7,6,https://github.com/roscisz/KernelHive,kernelhive,https://pypi.org/project/kernelhive/1.2.7,https://github.com/roscisz/KernelHive
11,0,0,3,"Aug  3, 2015",8,"Aug  3, 2015",1.69 MB,2,1,9,https://github.com/asposebarcode/Aspose_BarCode_Cloud/tree/master/SDKs/Aspose.BarCode_Cloud_SDK_for_Python,asposebarcode,https://github.com/asposebarcode/Aspose_BarCode_Cloud,https://github.com/asposebarcode/Aspose_BarCode_Cloud/tree/master/SDKs/Aspose.BarCode_Cloud_SDK_for_Python
1,0,0,0,"Mar 19, 2012",0,"Mar 19, 2012",4.69 MB,2,1,1,https://github.com/ianderso/getpaid.upay,getpaid.upay,https://pypi.org/project/getpaid.upay/1.0,https://github.com/ianderso/getpaid.upay
0,0,0,0,"Aug  9, 2015",0,"Aug 14, 2015",2.41 MB,2,2,1,https://github.com/Zomega/orphanblack,orphanblack,https://pypi.org/project/orphanblack/0.2.0,https://github.com/Zomega/orphanblack
10,0,0,1,"Feb 11, 2016",9,"Oct 19, 2016",34 MB,2,9,9,https://github.com/telefonicaid/fiware-sdc/python-sdcclient,python-sdcclient,https://github.com/telefonicaid/fiware-sdc,https://github.com/telefonicaid/fiware-sdc/python-sdcclient
2,0,0,0,"Nov 13, 2017",14,"Nov 13, 2017",5.72 MB,2,1,20,https://github.com/nmdp-bioinformatics/service-haplotype-frequency-curation,phycus,https://pypi.org/project/phycus/0.0.1,https://github.com/nmdp-bioinformatics/service-haplotype-frequency-curation
5,0,0,6,"Dec 15, 2015",6,"Dec 14, 2018",529 KB,2,16,10,https://github.com/CellProfiler/prokaryote,prokaryote,https://pypi.org/project/prokaryote/2.4.1,https://github.com/CellProfiler/prokaryote
10,2,0,0,"Feb 26, 2018",3,"Feb  2, 2019",1.2 MB,2,11,4,https://github.com/onap/logging-analytics/tree/master/pylog,onappylog,https://github.com/onap/logging-analytics,https://github.com/onap/logging-analytics/tree/master/pylog
4,0,0,0,"Nov 25, 2019",1,"Nov 25, 2019",892 KB,2,1,1,https://github.com/xdcs-team/xdcs,xdcs-agent,https://pypi.org/project/xdcs-agent/0.1.0.dev20191125153716,https://github.com/xdcs-team/xdcs
3,0,0,0,"Feb  7, 2019",3,"Feb 19, 2020",84.9 MB,2,26,12,https://github.com/IBMStreams/streamsx.eventstore,streamsx.eventstore,https://pypi.org/project/streamsx.eventstore/2.8.1,https://github.com/IBMStreams/streamsx.eventstore
1,0,0,1,"Oct  9, 2011",0,"Nov 25, 2018",256 KB,2,15,1,https://github.com/jasonrbriggs/proton,proton,https://pypi.org/project/proton/0.9.0,https://github.com/jasonrbriggs/proton
1,0,0,0,"May 25, 2017",0,"May 25, 2017",288 KB,1,2,1,http://gitlab.com/rmoe/c2log,c2log,https://pypi.org/project/c2log/0.1.1,https://gitlab.com/rmoe/c2log
1,0,0,1,"Oct  7, 2015",0,"Nov  6, 2015",0 Bytes,1,6,1,https://github.com/mkalioby/Python_Notifications,pushNotification,https://pypi.org/project/pushNotification/1.0.1,https://github.com/mkalioby/Python_Notifications
1,0,0,0,"Jun  4, 2017",0,"Sep 21, 2017",92.8 KB,1,5,1,https://gitlab.com/carmenbianca/changelogdir,changelogdir,/languages/Java,https://pypi.org/project/changelogdir/3.1.0
1,0,0,0,"Jun  4, 2019",0,"Jun 20, 2019",18.6 KB,1,2,1,https://github.com/thatmadhacker/LibFinlayScript6,finlayscript6,https://pypi.org/project/finlayscript6/1.0.1,https://github.com/thatmadhacker/LibFinlayScript6
3,5,0,0,"Aug 14, 2019",1,"Aug 14, 2019",2.46 MB,1,1,14,https://github.com/SkymindIO/pipelines,skymind-pipelines,https://pypi.org/project/skymind-pipelines/0.1,https://github.com/SkymindIO/pipelines
1,0,0,0,"Jun  4, 2017",0,"Jun  4, 2017",92.8 KB,1,1,1,https://gitlab.com/carmenbianca/changelogtxt,changelogtxt,/languages/Java,https://pypi.org/project/changelogtxt/1.0.0
1,0,0,0,"Dec 18, 2013",0,"Feb 11, 2014",684 KB,1,4,2,http://github.com/pdef/pdef-java,pdef-java,https://pypi.org/project/pdef-java/1.2.0,https://github.com/pdef/pdef-java
2,1,0,0,"May 21, 2019",2,"Jun 29, 2019",1.77 MB,1,5,2,https://github.com/huawei-clouds/modelarts-dataset-sdk,huaweicloud-sdk-python-modelarts-dataset,https://pypi.org/project/huaweicloud-sdk-python-modelarts-dataset/0.1.4,https://github.com/huawei-clouds/modelarts-dataset-sdk
1,3,0,0,"Oct 14, 2019",0,"Dec 10, 2019",1.01 MB,1,3,9,https://github.com/tetherless-world/twks,twks-client,https://pypi.org/project/twks-client/1.0.3,https://github.com/tetherless-world/twks
1,2,0,0,"Dec  2, 2019",0,"Jan 21, 2020",164 KB,1,10,4,https://github.com/L1NNA/JARV1S-Ghidra,ghidrapy,https://pypi.org/project/ghidrapy/0.0.6,https://github.com/L1NNA/JARV1S-Ghidra
1,0,0,0,"Jul 16, 2016",2,"Dec 31, 2019",85 KB,1,11,1,https://github.com/infrmods/xbus-client,xbus,https://pypi.org/project/xbus/0.1.13,https://github.com/infrmods/xbus-client
1,0,0,0,"Mar 20, 2019",0,"Mar 20, 2019",481 KB,1,1,1,https://github.com/SenorPez/glowing-potato,tridentweb,https://pypi.org/project/tridentweb/0.0.1.dev1,https://github.com/SenorPez/glowing-potato
1,0,0,0,"Feb 18, 2014",4,"Feb 18, 2014",2.78 MB,1,1,4,http://github.com/d3kod/roboant,roboant_server,https://pypi.org/project/roboant_server/0.1,https://github.com/d3kod/roboant
1,0,0,0,"Apr 11, 2016",0,"Jul 29, 2016",7.75 MB,1,3,1,https://github.com/SunnerLi/ImageSocket_Python,ImageSocket,https://pypi.org/project/ImageSocket/1.0.0,https://github.com/SunnerLi/ImageSocket_Python
4,0,0,0,"Jan 31, 2019",2,"Feb 19, 2020",73.7 MB,1,9,12,https://github.com/IBMStreams/streamsx.avro,streamsx.avro,https://pypi.org/project/streamsx.avro/1.2.1,https://github.com/IBMStreams/streamsx.avro
1,0,0,0,"May 11, 2014",4,"May 11, 2014",2.78 MB,1,4,4,http://github.com/d3kod/roboant,roboant_server_desert,https://pypi.org/project/roboant_server_desert/0.4,https://github.com/d3kod/roboant
4,5,0,18,"Sep 17, 2015",4,"Mar 25, 2019",4.32 MB,1,34,5,https://github.com/rapidpro/expressions,rapidpro-expressions,https://pypi.org/project/rapidpro-expressions/1.8,https://github.com/rapidpro/expressions
1,0,0,0,"Jul 12, 2019",0,"Aug 26, 2019",186 KB,1,4,1,https://github.com/matsim-eth/python-matsim,pythonmatsim,https://pypi.org/project/pythonmatsim/0.1.2,https://github.com/matsim-eth/python-matsim
6,1,0,0,"Dec 13, 2017",6,"Sep  3, 2019",1.55 MB,1,8,9,https://github.com/IBMStreams/streamsx.messagehub,streamsx.messagehub,https://pypi.org/project/streamsx.messagehub/0.6.1,https://github.com/IBMStreams/streamsx.messagehub
