Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
16,2,0,0,"Oct  9, 2019",4.15K,"Oct  9, 2019",61.9 MB,19.6K,1,552,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,Karamunting.AndroidX.CymChad.BaseRecyclerViewAdapterHelper,https://www.nuget.org/packages/Karamunting.AndroidX.CymChad.BaseRecyclerViewAdapterHelper/2.9.49,https://github.com/CymChad/BaseRecyclerViewAdapterHelper
16,3,0,0,"Oct  8, 2019",4.15K,"Oct  8, 2019",61.9 MB,19.6K,1,552,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,Karamunting.Android.CymChad.BaseRecyclerViewAdapterHelper,https://www.nuget.org/packages/Karamunting.Android.CymChad.BaseRecyclerViewAdapterHelper/2.9.49,https://github.com/CymChad/BaseRecyclerViewAdapterHelper
46,0,8,0,"Sep 23, 2019",2.93K,"Sep 23, 2019",926 KB,18.9K,1,"1,044",https://github.com/ReactiveX/RxAndroid,Foxit.Android.RxAndroid,https://www.nuget.org/packages/Foxit.Android.RxAndroid/2.1.0,https://github.com/ReactiveX/RxAndroid
441,1,493,3.98K,"Jul 26, 2011",5.57K,"Jan 11, 2020",1.73 GB,17.2K,98,"1,322",https://selenium.dev/,Selenium.WebDriver,https://www.nuget.org/packages/Selenium.WebDriver/4.0.0-alpha04,https://github.com/SeleniumHQ/selenium
441,0,9,180,"Jul 25, 2011",5.57K,"Feb 16, 2017",1.73 GB,17.2K,73,"1,322",https://github.com/SeleniumHQ/selenium,Selenium.RC,https://www.nuget.org/packages/Selenium.RC/3.1.0,https://github.com/SeleniumHQ/selenium
441,1,450,2.97K,"Jul 25, 2011",5.57K,"Jan 11, 2020",1.73 GB,17.2K,98,"1,322",https://selenium.dev/,Selenium.Support,https://www.nuget.org/packages/Selenium.Support/4.0.0-alpha04,https://github.com/SeleniumHQ/selenium
441,7,6,2,"Jun 12, 2016",5.57K,"Sep 22, 2017",1.73 GB,17.2K,7,"1,322",https://github.com/SeleniumHQ/selenium,CoreCompat.Selenium.WebDriver,https://www.nuget.org/packages/CoreCompat.Selenium.WebDriver/3.5.3-beta001,https://github.com/SeleniumHQ/selenium
441,1,15,137,"Jul 25, 2011",5.57K,"Jan 11, 2020",1.73 GB,17.2K,98,"1,322",https://selenium.dev/,Selenium.WebDriverBackedSelenium,https://www.nuget.org/packages/Selenium.WebDriverBackedSelenium/4.0.0-alpha04,https://github.com/SeleniumHQ/selenium
90,2,1,0,"Oct 30, 2019",3.96K,"Oct 30, 2019",4.16 MB,17.2K,1,931,https://github.com/square/picasso,Karamunting.AndroidX.Square.Picasso,https://www.nuget.org/packages/Karamunting.AndroidX.Square.Picasso/2.71828.0,https://github.com/square/picasso
13,0,1,0,"Jul 10, 2017",2.82K,"Sep 19, 2019",965 KB,12.5K,5,409,https://github.com/hdodenhof/CircleImageView,Karamunting.Android.HDodenhof.CircleImageView,https://www.nuget.org/packages/Karamunting.Android.HDodenhof.CircleImageView/3.0.1,https://github.com/hdodenhof/CircleImageView
7,0,0,0,"Jun  8, 2019",1.93K,"Jun  8, 2019",4.8 MB,11.3K,1,332,https://github.com/Curzibn/Luban,Karamunting.Android.Curzibn.Luban,https://www.nuget.org/packages/Karamunting.Android.Curzibn.Luban/1.0.8,https://github.com/Curzibn/Luban
22,2,1,0,"Sep  5, 2018",1.86K,"Aug 11, 2019",64.5 MB,9.79K,2,319,https://github.com/wasabeef/recyclerview-animators,Karamunting.Android.Wasabeef.RecyclerViewAnimators,https://www.nuget.org/packages/Karamunting.Android.Wasabeef.RecyclerViewAnimators/3.0.0,https://github.com/wasabeef/recyclerview-animators
6,5,1,0,"Jan  1, 1900",1.69K,"Jul  8, 2019",59.5 MB,9.52K,4,256,https://github.com/Yalantis/uCrop,Karamunting.Android.Yalantis.Ucrop,https://www.nuget.org/packages/Karamunting.Android.Yalantis.Ucrop/2.2.3,https://github.com/Yalantis/uCrop
6,5,0,0,"Oct 15, 2018",1.69K,"Jul  8, 2019",59.5 MB,9.52K,2,256,https://github.com/Yalantis/uCrop,Karamunting.Android.Yalantis.UcropNative,https://www.nuget.org/packages/Karamunting.Android.Yalantis.UcropNative/2.2.3,https://github.com/Yalantis/uCrop
6,5,1,0,"Sep 12, 2019",1.69K,"Sep 12, 2019",59.5 MB,9.52K,1,256,https://github.com/Yalantis/uCrop,Karamunting.AndroidX.Yalantis.Ucrop,https://www.nuget.org/packages/Karamunting.AndroidX.Yalantis.Ucrop/2.2.3,https://github.com/Yalantis/uCrop
6,5,0,0,"Sep 12, 2019",1.69K,"Sep 12, 2019",59.5 MB,9.52K,1,256,https://github.com/Yalantis/uCrop,Karamunting.AndroidX.Yalantis.UcropNative,https://www.nuget.org/packages/Karamunting.AndroidX.Yalantis.UcropNative/2.2.3,https://github.com/Yalantis/uCrop
14,2,0,0,"Jan 11, 2019",2.12K,"Jan 11, 2019",13.1 MB,9.49K,1,417,https://github.com/ksoichiro/Android-ObservableScrollView,Karamunting.Android.KSoichiro.ObservableScrollView,https://www.nuget.org/packages/Karamunting.Android.KSoichiro.ObservableScrollView/1.6.0,https://github.com/ksoichiro/Android-ObservableScrollView
14,2,0,0,"Sep 13, 2015",2.12K,"Sep 20, 2015",13.1 MB,9.49K,4,417,https://github.com/jalalmostafa/Xamarin.Android.Observables,Xamarin.Android.Observables.ObservableGridView,https://www.nuget.org/packages/Xamarin.Android.Observables.ObservableGridView/1.6.0.2,https://github.com/jalalmostafa/Xamarin.Android.Observables
