Contributors,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
32,0,"Dec 10, 2015",1.19K,"Dec 10, 2015",1.17 MB,6.4K,1,229,https://github.com/leolin310148/ShortcutBadger,leolin310148:my-test,https://atmospherejs.com/leolin310148/my-test,https://github.com/leolin310148/ShortcutBadger
