Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
2,0,0,0,"Sep  8, 2019",0,"Sep 12, 2019",2.16 MB,0,3,1,https://atom.io/themes/bluy-syntax,bluy-syntax,https://atom.io/packages/bluy-syntax,https://github.com/PseudoCodeNerd/bluy-syntax
1,3,0,0,"Jun  8, 2017",0,"Jun  8, 2017",193 MB,0,3,0,https://github.com/hengjia/tarocchi-coffee,tarocchi-coffee,https://atom.io/packages/tarocchi-coffee,https://github.com/hengjia/tarocchi-coffee
